Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47,Outage48,Outage49,Outage50,Outage51,Outage52
14.68579,1.012651801,0.998785019,1.011851668,1.012407899,0.99973917,1.012602329,1.0119766,1.011929154,1.01160872,1.00950861,0.998785019,1.000318408,1.012651801,1.011949062,1.011485815,1.007909775,1.01145339,1.011883855,1.011969328,1.012435675,1.012602329,1.013025045,1.002977848,1.012032986,0.99973917,1.000175476,1.012651801,1.011542082,1.013019681,1.008555412,1.012435675,1.011330605,1.011703968,1.012133956,1.013376474,1.011703968,1.012602329,1.013149977,1.012719154,1.011330724,1.012320757,1.011732459,1.011435628,1.011734366,1.012450457,1.011883855,1.012133956,1.008555412,1.01151669,1.011485815,1.011703968,1.017348528
14.69412,1.012652874,0.998848617,1.01185143,1.012408018,0.999795616,1.012613297,1.011976242,1.011926293,1.011608243,1.009532571,0.998848617,1.000363111,1.012652874,1.011947751,1.011485219,1.007917523,1.011453748,1.011883616,1.011970997,1.012435079,1.012613297,1.013025641,1.003017187,1.012033343,0.999795616,1.000209332,1.012652874,1.011541486,1.013019204,1.008715153,1.012435079,1.011330605,1.011702538,1.012133718,1.013378143,1.011702538,1.012613297,1.013158083,1.01271832,1.011331081,1.012319803,1.011731505,1.01143527,1.01173377,1.012455583,1.011883616,1.012133718,1.008715153,1.011516333,1.011485219,1.011702538,1.017373323
14.70245,1.012653828,0.998912513,1.011850953,1.012408018,0.999850214,1.012624264,1.011975884,1.011923194,1.011607766,1.009555936,0.998912513,1.000407457,1.012653828,1.011946321,1.011484504,1.007925391,1.011454105,1.011883259,1.011972547,1.012434483,1.012624264,1.013026118,1.003052473,1.012033463,0.999850214,1.000239849,1.012653828,1.011541009,1.013018727,1.00889051,1.012434483,1.011330485,1.011701107,1.012133479,1.013379574,1.011701107,1.012624264,1.013165712,1.012717366,1.01133132,1.012318611,1.011730433,1.011434793,1.011733174,1.012460828,1.011883259,1.012133479,1.00889051,1.011515737,1.011484504,1.011701107,1.017380834
14.71078,1.012654424,0.998976469,1.011850476,1.012408018,0.999907076,1.01263535,1.011975408,1.011919975,1.011607289,1.009578824,0.998976469,1.000451565,1.012654424,1.01194489,1.011483908,1.007933378,1.011454225,1.011882901,1.011973977,1.012433648,1.01263535,1.013026476,1.003082991,1.012033582,0.999907076,1.00026226,1.012654424,1.011540532,1.013018131,1.009080529,1.012433648,1.011330366,1.011699677,1.012133121,1.013380885,1.011699677,1.01263535,1.013172865,1.012716413,1.011331797,1.0123173,1.01172936,1.011434317,1.011732578,1.012465954,1.011882901,1.012133121,1.009080529,1.01151526,1.011483908,1.011699677,1.017389417
14.71911,1.012655139,0.999040484,1.011850119,1.012408018,0.999962568,1.012646437,1.011974931,1.011916518,1.011606693,1.009601116,0.999040484,1.000495195,1.012655139,1.01194346,1.011483312,1.007941365,1.011454463,1.011882544,1.011975408,1.012432575,1.012646437,1.013026714,1.003112078,1.012033582,0.999962568,1.000278234,1.012655139,1.011540055,1.013017297,1.009284616,1.012432575,1.011330366,1.011698246,1.012132764,1.013382196,1.011698246,1.012646437,1.013179541,1.012715459,1.011332154,1.012316108,1.011728287,1.01143384,1.011731863,1.012471199,1.011882544,1.012132764,1.009284616,1.011514783,1.011483312,1.011698246,1.017426848
14.72744,1.012655497,0.999104738,1.011849642,1.012407899,1.000014067,1.012657523,1.011974335,1.011912823,1.011605978,1.009622931,0.999104738,1.000538707,1.012655497,1.01194191,1.011482596,1.007949829,1.011454701,1.011882067,1.011976838,1.012431383,1.012657523,1.013026953,1.003134966,1.012033701,1.000014067,1.000289202,1.012655497,1.01153934,1.013016343,1.009501815,1.012431383,1.011330247,1.011696815,1.012132287,1.013383508,1.011696815,1.012657523,1.013185501,1.012714386,1.011332512,1.012314796,1.011727214,1.011433244,1.011731148,1.012476444,1.011882067,1.012132287,1.009501815,1.011514306,1.011482596,1.011696815,1.017494202
14.73577,1.012655735,0.999169052,1.011849046,1.01240766,1.000060201,1.01266861,1.011973739,1.011909127,1.011605382,1.009643912,0.999169052,1.000581741,1.012655735,1.01194036,1.011481881,1.007958293,1.011454821,1.011881471,1.011978149,1.012430191,1.01266861,1.013026714,1.003153443,1.012033582,1.000060201,1.000295877,1.012655735,1.011538744,1.01301527,1.009731174,1.012430191,1.011330247,1.011695385,1.012131691,1.013384581,1.011695385,1.01266861,1.013190985,1.012713075,1.011332989,1.012313366,1.011726022,1.011432767,1.011730313,1.012481689,1.011881471,1.012131691,1.009731174,1.011513829,1.011481881,1.011695385,1.017580152
14.7441,1.012655973,0.999233484,1.01184845,1.012407303,1.000100493,1.012679815,1.011973023,1.011905193,1.011604667,1.009664416,0.999233484,1.000624657,1.012655973,1.01193881,1.011481166,1.007966995,1.011455059,1.011880994,1.011979342,1.012428641,1.012679815,1.013026595,1.003168583,1.012033463,1.000100493,1.000298858,1.012655973,1.011538148,1.013014078,1.009971499,1.012428641,1.011330247,1.011693954,1.012131214,1.013385534,1.011693954,1.012679815,1.013195992,1.012711644,1.011333466,1.012311816,1.011724949,1.01143229,1.011729598,1.012487054,1.011880994,1.012131214,1.009971499,1.011513233,1.011481166,1.011693954,1.017680168
14.75243,1.012655973,0.999298096,1.011847734,1.012407064,1.000138402,1.012690783,1.011972308,1.011901021,1.011604071,1.009684324,0.999298096,1.000667214,1.012655973,1.011937261,1.011480451,1.007975936,1.011455178,1.011880279,1.011980653,1.012427092,1.012690783,1.013026237,1.003181577,1.012033343,1.000138402,1.00029695,1.012655973,1.011537552,1.013012886,1.01021409,1.012427092,1.011330128,1.011692524,1.012130618,1.013386369,1.011692524,1.012690783,1.013200402,1.012710333,1.011333823,1.012310266,1.011723638,1.011431694,1.011728764,1.012492299,1.011880279,1.012130618,1.01021409,1.011512756,1.011480451,1.011692524,1.017750502
14.76076,1.012655735,0.999362826,1.011847138,1.012406588,1.000167727,1.01270175,1.011971593,1.011896849,1.011603355,1.009703636,0.999362826,1.000709653,1.012655735,1.011935472,1.011479735,1.007985353,1.011455417,1.011879802,1.011981845,1.012425303,1.01270175,1.013025761,1.003192067,1.012033224,1.000167727,1.000295162,1.012655735,1.011536837,1.013011336,1.010470986,1.012425303,1.011330128,1.011690974,1.012129903,1.013387203,1.011690974,1.01270175,1.013204455,1.012708783,1.0113343,1.012308717,1.011722445,1.011431098,1.011727929,1.012497663,1.011879802,1.012129903,1.010470986,1.01151216,1.011479735,1.011690974,1.017787695
14.76909,1.012655616,0.999427557,1.011846542,1.012406111,1.000190735,1.012712836,1.011970878,1.011892557,1.011602521,1.009722471,0.999427557,1.000751853,1.012655616,1.011933923,1.01147902,1.00799489,1.011455536,1.011879086,1.011982918,1.012423396,1.012712836,1.013025165,1.003201246,1.012032986,1.000190735,1.000295997,1.012655616,1.011536241,1.013009787,1.010736227,1.012423396,1.011330009,1.011689425,1.012129188,1.013387799,1.011689425,1.012712836,1.013207793,1.012707472,1.011334658,1.012307048,1.011721253,1.011430502,1.011727095,1.012503028,1.011879086,1.012129188,1.010736227,1.011511683,1.01147902,1.011689425,1.017838359
14.77742,1.012655258,0.999492347,1.011845946,1.012405634,1.000208735,1.012723923,1.011970043,1.011888146,1.011601806,1.009740591,0.999492347,1.000793815,1.012655258,1.011932254,1.011478305,1.008004665,1.011455655,1.011878371,1.011983991,1.012421489,1.012723923,1.013024449,1.003207088,1.012032747,1.000208735,1.000296116,1.012655258,1.011535525,1.013008356,1.011006713,1.012421489,1.011330009,1.011687994,1.012128592,1.013388395,1.011687994,1.012723923,1.013210654,1.012705922,1.011335135,1.012305379,1.011720061,1.011429906,1.011726141,1.012508392,1.011878371,1.012128592,1.011006713,1.011511207,1.011478305,1.011687994,1.017904997
14.78575,1.012654901,0.999557376,1.011845231,1.012405038,1.000222921,1.01273489,1.011969209,1.011883497,1.01160109,1.009758234,0.999557376,1.000835538,1.012654901,1.011930585,1.01147747,1.008014798,1.011455774,1.011877775,1.011985064,1.012419343,1.01273489,1.013023734,1.003214359,1.01203239,1.000222921,1.000297308,1.012654901,1.01153481,1.013006687,1.011280656,1.012419343,1.011330009,1.011686444,1.012127757,1.013388753,1.011686444,1.01273489,1.013213158,1.012704372,1.011335611,1.01230371,1.011718869,1.01142931,1.011725307,1.012513638,1.011877775,1.012127757,1.011280656,1.01151073,1.01147747,1.011686444,1.017973304
14.79408,1.012654662,0.999622285,1.011844516,1.012404442,1.000233769,1.012745738,1.011968374,1.011878848,1.011600256,1.009775281,0.999622285,1.000877261,1.012654662,1.011928916,1.011476755,1.008025527,1.011455774,1.01187706,1.011986017,1.012417197,1.012745738,1.013022661,1.003222942,1.012032032,1.000233769,1.00030148,1.012654662,1.011534214,1.013004899,1.011557221,1.012417197,1.011330009,1.011684895,1.012127042,1.01338923,1.011684895,1.012745738,1.013214827,1.012702823,1.011335969,1.012302041,1.011717677,1.011428714,1.011724353,1.012519002,1.01187706,1.012127042,1.011557221,1.011510134,1.011476755,1.011684895,1.018018246
14.80241,1.012654305,0.999687314,1.01184392,1.012403846,1.000239372,1.012756586,1.011967421,1.01187408,1.011599422,1.009791851,0.999687314,1.000918746,1.012654305,1.011927247,1.01147604,1.008036375,1.011455894,1.011876345,1.011986852,1.012414932,1.012756586,1.013021469,1.003232598,1.012031674,1.000239372,1.000309467,1.012654305,1.011533499,1.013003111,1.01183486,1.012414932,1.011330009,1.011683464,1.012126327,1.013389349,1.011683464,1.012756586,1.013216257,1.012701154,1.011336446,1.012300253,1.011716366,1.011427999,1.011723399,1.012524247,1.011876345,1.012126327,1.01183486,1.011509657,1.01147604,1.011683464,1.018013
14.81074,1.012653708,0.999752462,1.011843204,1.012403011,1.000246286,1.012767196,1.011966586,1.011869192,1.011598587,1.009807825,0.999752462,1.000960112,1.012653708,1.011925578,1.011475325,1.0080477,1.011455894,1.01187551,1.011987686,1.012412548,1.012767196,1.013020277,1.003246427,1.012031317,1.000246286,1.000321746,1.012653708,1.011532664,1.013001204,1.0121032,1.012412548,1.011329889,1.011681914,1.012125492,1.013389349,1.011681914,1.012767196,1.013217211,1.012699485,1.011337042,1.012298465,1.011715055,1.011427402,1.011722445,1.012529612,1.01187551,1.012125492,1.0121032,1.01150918,1.011475325,1.011681914,1.017990232
14.81907,1.012653351,0.999817491,1.011842489,1.012402177,1.000257254,1.012777925,1.011965513,1.011864305,1.011597633,1.009823322,0.999817491,1.001001477,1.012653351,1.011923909,1.01147449,1.008059382,1.011455774,1.011874676,1.011988521,1.012410045,1.012777925,1.013018966,1.003260493,1.012030721,1.000257254,1.00033915,1.012653351,1.011532068,1.012999058,1.012376904,1.012410045,1.011329889,1.011680484,1.012124658,1.013389349,1.011680484,1.012777925,1.013217568,1.012697697,1.011337519,1.012296677,1.011713862,1.011426806,1.011721611,1.012534976,1.011874676,1.012124658,1.012376904,1.011508703,1.01147449,1.011680484,1.017978549
14.8274,1.012652755,0.999882638,1.011841893,1.012401462,1.000267506,1.012788534,1.011964679,1.011859417,1.011596799,1.009838343,0.999882638,1.001042724,1.012652755,1.01192224,1.011473656,1.008071423,1.011455774,1.01187396,1.011989236,1.012407422,1.012788534,1.013017535,1.003276229,1.012030244,1.000267506,1.000362158,1.012652755,1.011531234,1.012996912,1.012649298,1.012407422,1.011329889,1.011678934,1.012123823,1.013389349,1.011678934,1.012788534,1.013217449,1.012696028,1.011338115,1.012294888,1.01171267,1.011426091,1.011720657,1.012540102,1.01187396,1.012123823,1.012649298,1.011508226,1.011473656,1.011678934,1.017993331
14.83573,1.012652278,0.999947786,1.011841297,1.012400627,1.000279427,1.012799144,1.011963725,1.011854291,1.011595964,1.009852886,0.999947786,1.001083851,1.012652278,1.011920571,1.01147294,1.00808394,1.011455774,1.011873126,1.011989832,1.012404799,1.012799144,1.013015985,1.003294826,1.012029648,1.000279427,1.000390768,1.012652278,1.011530519,1.012994647,1.012916923,1.012404799,1.011329889,1.011677504,1.012122989,1.013389111,1.011677504,1.012799144,1.013216853,1.012694359,1.011338592,1.0122931,1.011711478,1.011425376,1.011719704,1.012545466,1.011873126,1.012122989,1.012916923,1.01150775,1.01147294,1.011677504,1.018028378
14.84406,1.01265192,1.000012875,1.011840701,1.012399673,1.000295281,1.012809515,1.011962771,1.011849284,1.011595011,1.009867072,1.000012875,1.001124978,1.01265192,1.011918902,1.011472225,1.008096933,1.011455655,1.011872292,1.011990428,1.012402058,1.012809515,1.013014317,1.003316283,1.012029171,1.000295281,1.000424623,1.01265192,1.011529803,1.012992382,1.013178349,1.012402058,1.011330009,1.011676073,1.012122154,1.013388753,1.011676073,1.012809515,1.013215899,1.01269269,1.011339068,1.012291193,1.011710167,1.011424661,1.01171875,1.012550712,1.011872292,1.012122154,1.013178349,1.011507273,1.011472225,1.011676073,1.018062711
14.85239,1.012651205,1.000077963,1.011840105,1.01239872,1.000317693,1.012819767,1.011961818,1.011844158,1.011594296,1.0098809,1.000077963,1.001166105,1.012651205,1.011917233,1.01147151,1.008110285,1.011455536,1.011871457,1.011990905,1.012399316,1.012819767,1.013012528,1.003340721,1.012028575,1.000317693,1.000463486,1.012651205,1.011528969,1.012990117,1.013433933,1.012399316,1.011330009,1.011674643,1.01212132,1.013388157,1.011674643,1.012819767,1.01321435,1.012690902,1.011339664,1.012289405,1.011708975,1.011424065,1.011717796,1.012555838,1.011871457,1.01212132,1.013433933,1.011506915,1.01147151,1.011674643,1.01807797
14.86072,1.012650847,1.000142813,1.011839509,1.012397885,1.000341773,1.0128299,1.011960745,1.011839032,1.011593342,1.009894252,1.000142813,1.001207232,1.012650847,1.011915565,1.011470795,1.008123994,1.011455417,1.011870623,1.011991382,1.012396455,1.0128299,1.013010621,1.003368497,1.012027979,1.000341773,1.000506282,1.012650847,1.011528373,1.012987733,1.013683319,1.012396455,1.011330009,1.011673212,1.012120485,1.01338768,1.011673212,1.0128299,1.013212204,1.012689114,1.011340141,1.012287617,1.011707783,1.011423349,1.011716843,1.012561083,1.011870623,1.012120485,1.013683319,1.011506438,1.011470795,1.011673212,1.018078804
14.86905,1.012650609,1.000207782,1.011839032,1.012396812,1.000372529,1.012839913,1.01195991,1.011833787,1.011592388,1.009907484,1.000207782,1.00124836,1.012650609,1.011914015,1.011470079,1.008138299,1.011455297,1.011869788,1.01199162,1.012393475,1.012839913,1.013008714,1.003399611,1.012027264,1.000372529,1.00055182,1.012650609,1.011527658,1.01298511,1.013923407,1.012393475,1.011330009,1.011671782,1.012119651,1.013386846,1.011671782,1.012839913,1.013209939,1.012687325,1.011340737,1.012285829,1.011706591,1.011422753,1.011715889,1.012566209,1.011869788,1.012119651,1.013923407,1.011505961,1.011470079,1.011671782,1.018088579
14.87738,1.012650251,1.000272632,1.011838555,1.01239574,1.000409842,1.012849689,1.011958957,1.011828661,1.011591554,1.009920239,1.000272632,1.001289487,1.012650251,1.011912346,1.011469483,1.008152962,1.011455059,1.011868834,1.011991978,1.012390614,1.012849689,1.013006568,1.003434181,1.012026548,1.000409842,1.000595689,1.012650251,1.011526823,1.012982607,1.014153719,1.012390614,1.011330128,1.011670351,1.012118816,1.01338613,1.011670351,1.012849689,1.013207078,1.012685537,1.011341453,1.01228404,1.011705399,1.011422157,1.011715055,1.012571335,1.011868834,1.012118816,1.014153719,1.011505485,1.011469483,1.011670351,1.01812911
14.88571,1.012649894,1.000337362,1.011838078,1.012394667,1.000453234,1.012859583,1.011958003,1.011823416,1.011590719,1.009932876,1.000337362,1.001330733,1.012649894,1.011910796,1.011468768,1.008168221,1.011454821,1.011868,1.011992216,1.012387633,1.012859583,1.013004422,1.003472209,1.012025952,1.000453234,1.000641227,1.012649894,1.011525989,1.012979984,1.014372468,1.012387633,1.011330128,1.01166904,1.012117982,1.013385296,1.01166904,1.012859583,1.013203859,1.012683868,1.011342049,1.012282372,1.011704326,1.011421442,1.011714101,1.012576342,1.011868,1.012117982,1.014372468,1.011505246,1.011468768,1.01166904,1.018200994
14.89404,1.012649894,1.000402093,1.011837721,1.012393594,1.000501275,1.01286912,1.011957049,1.01181829,1.011589885,1.009945393,1.000402093,1.001372099,1.012649894,1.011909127,1.011468053,1.008183718,1.011454701,1.011867166,1.011992335,1.012384653,1.01286912,1.013002276,1.003513336,1.012025237,1.000501275,1.00068593,1.012649894,1.011525512,1.012977362,1.014582634,1.012384653,1.011330009,1.011667728,1.012117267,1.013384223,1.011667728,1.01286912,1.013200045,1.012682199,1.011342525,1.012280583,1.011703253,1.011420846,1.011713147,1.012581348,1.011867166,1.012117267,1.014582634,1.011504769,1.011468053,1.011667728,1.018287301
14.90237,1.012649775,1.000466585,1.011837363,1.012392402,1.000553846,1.012878418,1.011956096,1.011813164,1.01158905,1.009957671,1.000466585,1.001413465,1.012649775,1.011907578,1.011467457,1.008199692,1.011454344,1.011866212,1.011992455,1.012381673,1.012878418,1.012999773,1.003554225,1.012024403,1.000553846,1.000727415,1.012649775,1.011524796,1.01297462,1.014774084,1.012381673,1.011330128,1.011666417,1.012116432,1.013382912,1.011666417,1.012878418,1.013196111,1.012680411,1.011343241,1.012278795,1.011702061,1.011420131,1.011712313,1.012586355,1.011866212,1.012116432,1.014774084,1.011504412,1.011467457,1.011666417,1.018361807
14.9107,1.012649655,1.000530958,1.011836886,1.012391329,1.000609636,1.012887716,1.011955142,1.011808038,1.011588335,1.00996995,1.000530958,1.00145483,1.012649655,1.011906028,1.011466742,1.008216262,1.011454105,1.011865497,1.011992455,1.012378573,1.012887716,1.012997389,1.003602862,1.012023687,1.000609636,1.000764728,1.012649655,1.011523962,1.012971878,1.014950156,1.012378573,1.011330247,1.011665106,1.012115598,1.01338172,1.011665106,1.012887716,1.0131917,1.012678742,1.011343956,1.012277007,1.011700988,1.011419535,1.011711359,1.012591243,1.011865497,1.012115598,1.014950156,1.011504054,1.011466742,1.011665106,1.018393993
14.91903,1.012649775,1.000595093,1.011836648,1.012390137,1.0006634,1.012896895,1.011954188,1.011802912,1.011587501,1.009981871,1.000595093,1.001496434,1.012649775,1.011904478,1.011466146,1.00823319,1.011453867,1.011864543,1.011992335,1.012375593,1.012896895,1.012994885,1.003651738,1.012022853,1.0006634,1.000797629,1.012649775,1.011523247,1.012969017,1.015111089,1.012375593,1.011330247,1.011663914,1.012114763,1.013380289,1.011663914,1.012896895,1.013186812,1.012677073,1.011344552,1.012275457,1.011700034,1.011418819,1.011710525,1.012596011,1.011864543,1.012114763,1.015111089,1.011503816,1.011466146,1.011663914,1.018405318
